"source";"target";"type"
"484";"4355";"undirected"
"569";"4356";"undirected"
"3903";"4357";"undirected"
"1110";"4358";"undirected"
"45";"4359";"undirected"
"1198";"4360";"undirected"
"188";"4361";"undirected"
"3033";"4362";"undirected"
"273";"4363";"undirected"
"8";"4364";"undirected"
"275";"4365";"undirected"
"1071";"4366";"undirected"
"327";"4367";"undirected"
"348";"4368";"undirected"
"2155";"4369";"undirected"
"1159";"4370";"undirected"
"17";"4371";"undirected"
"70";"4372";"undirected"
"2621";"4373";"undirected"
"78";"4374";"undirected"
"2829";"4375";"undirected"
"3650";"4376";"undirected"
"190";"4377";"undirected"
"56";"4378";"undirected"
"4178";"4379";"undirected"
"839";"4380";"undirected"
"1194";"4381";"undirected"
"29";"4382";"undirected"
"924";"4383";"undirected"
"280";"4384";"undirected"
"100";"4385";"undirected"
"8";"4386";"undirected"
"984";"4387";"undirected"
"2485";"4388";"undirected"
"800";"4389";"undirected"
"160";"4390";"undirected"
"1624";"4391";"undirected"
"569";"4392";"undirected"
"444";"4393";"undirected"
"11";"4394";"undirected"
"40";"4395";"undirected"
"42";"4396";"undirected"
"647";"4397";"undirected"
"1407";"4398";"undirected"
"2966";"4399";"undirected"
"957";"4400";"undirected"
"2166";"4401";"undirected"
"775";"4402";"undirected"
"1768";"4403";"undirected"
"1542";"4404";"undirected"
"56";"4405";"undirected"
"105";"4406";"undirected"
"4";"4407";"undirected"
"334";"4408";"undirected"
"5";"4409";"undirected"
"4299";"4410";"undirected"
"4221";"4411";"undirected"
"1549";"4412";"undirected"
"2825";"4413";"undirected"
"230";"4414";"undirected"
"599";"4415";"undirected"
"135";"4416";"undirected"
"343";"4417";"undirected"
"973";"4418";"undirected"
"2840";"4419";"undirected"
"3601";"4420";"undirected"
"1676";"4421";"undirected"
"4039";"4422";"undirected"
"248";"4423";"undirected"
"863";"4424";"undirected"
"1830";"4425";"undirected"
"2924";"4426";"undirected"
"361";"4427";"undirected"
"39";"4428";"undirected"
"3151";"4429";"undirected"
"1487";"4430";"undirected"
"1317";"4431";"undirected"
"2755";"4432";"undirected"
"1338";"4433";"undirected"
"811";"4434";"undirected"
"934";"4435";"undirected"
"82";"4436";"undirected"
"957";"4437";"undirected"
"238";"4438";"undirected"
"45";"4439";"undirected"
"1692";"4440";"undirected"
"3901";"4441";"undirected"
"1199";"4442";"undirected"
"2807";"4443";"undirected"
"4359";"4444";"undirected"
"23";"4445";"undirected"
"291";"4446";"undirected"
"697";"4447";"undirected"
"3";"4448";"undirected"
"869";"4449";"undirected"
"1262";"4450";"undirected"
"4097";"4451";"undirected"
"1948";"4452";"undirected"
"274";"4453";"undirected"
"1705";"4454";"undirected"
"963";"4455";"undirected"
"190";"4456";"undirected"
"721";"4457";"undirected"
"628";"4458";"undirected"
"1172";"4459";"undirected"
"499";"4460";"undirected"
"1129";"4461";"undirected"
"3302";"4462";"undirected"
"3089";"4463";"undirected"
"268";"4464";"undirected"
"3546";"4465";"undirected"
"421";"4466";"undirected"
"4215";"4467";"undirected"
"2725";"4468";"undirected"
"224";"4469";"undirected"
"4147";"4470";"undirected"
"1686";"4471";"undirected"
"1408";"4472";"undirected"
"17";"4473";"undirected"
"2057";"4474";"undirected"
"394";"4475";"undirected"
"847";"4476";"undirected"
"3080";"4477";"undirected"
"1078";"4478";"undirected"
"2286";"4479";"undirected"
"368";"4480";"undirected"
"3465";"4481";"undirected"
"6";"4482";"undirected"
"134";"4483";"undirected"
"105";"4484";"undirected"
"1288";"4485";"undirected"
"2821";"4486";"undirected"
"15";"4487";"undirected"
"193";"4488";"undirected"
"4432";"4489";"undirected"
"2849";"4490";"undirected"
"7";"4491";"undirected"
"1221";"4492";"undirected"
"1405";"4493";"undirected"
"626";"4494";"undirected"
"965";"4495";"undirected"
"1843";"4496";"undirected"
"51";"4497";"undirected"
"1468";"4498";"undirected"
"2887";"4499";"undirected"
"1";"4500";"undirected"
"1049";"4501";"undirected"
"768";"4502";"undirected"
"1685";"4503";"undirected"
"202";"4504";"undirected"
"92";"4505";"undirected"
"325";"4506";"undirected"
"1";"4507";"undirected"
"2769";"4508";"undirected"
"17";"4509";"undirected"
"4147";"4510";"undirected"
"2437";"4511";"undirected"
"3832";"4512";"undirected"
"341";"4513";"undirected"
"2072";"4514";"undirected"
"343";"4515";"undirected"
"2710";"4516";"undirected"
"1174";"4517";"undirected"
"2743";"4518";"undirected"
"637";"4519";"undirected"
"942";"4520";"undirected"
"3785";"4521";"undirected"
"3446";"4522";"undirected"
"833";"4523";"undirected"
"1264";"4524";"undirected"
"685";"4525";"undirected"
"2875";"4526";"undirected"
"1305";"4527";"undirected"
"628";"4528";"undirected"
"4173";"4529";"undirected"
"3570";"4530";"undirected"
"1891";"4531";"undirected"
"3603";"4532";"undirected"
"3124";"4533";"undirected"
"683";"4534";"undirected"
"3335";"4535";"undirected"
"768";"4536";"undirected"
"2190";"4537";"undirected"
"1340";"4538";"undirected"
"3498";"4539";"undirected"
"1886";"4540";"undirected"
"2478";"4541";"undirected"
"15";"4542";"undirected"
"3775";"4543";"undirected"
"159";"4544";"undirected"
"2599";"4545";"undirected"
"2975";"4546";"undirected"
"1277";"4547";"undirected"
"3720";"4548";"undirected"
"867";"4549";"undirected"
"1691";"4550";"undirected"
"105";"4551";"undirected"
"186";"4552";"undirected"
"275";"4553";"undirected"
"310";"4554";"undirected"
"3889";"4555";"undirected"
"4036";"4556";"undirected"
"2491";"4557";"undirected"
"1748";"4558";"undirected"
"3465";"4559";"undirected"
"607";"4560";"undirected"
"3478";"4561";"undirected"
"225";"4562";"undirected"
"4496";"4563";"undirected"
"1614";"4564";"undirected"
"715";"4565";"undirected"
"2408";"4566";"undirected"
"113";"4567";"undirected"
"235";"4568";"undirected"
"2540";"4569";"undirected"
"3071";"4570";"undirected"
"63";"4571";"undirected"
"800";"4572";"undirected"
"665";"4573";"undirected"
"685";"4574";"undirected"
"768";"4575";"undirected"
"3744";"4576";"undirected"
"158";"4577";"undirected"
"304";"4578";"undirected"
"350";"4579";"undirected"
"1568";"4580";"undirected"
"2833";"4581";"undirected"
"280";"4582";"undirected"
"334";"4583";"undirected"
"372";"4584";"undirected"
"1911";"4585";"undirected"
"1088";"4586";"undirected"
"1763";"4587";"undirected"
"252";"4588";"undirected"
"45";"4589";"undirected"
"19";"4590";"undirected"
"85";"4591";"undirected"
"245";"4592";"undirected"
"3761";"4593";"undirected"
"350";"4594";"undirected"
"4546";"4595";"undirected"
"1836";"4596";"undirected"
"17";"4597";"undirected"
"689";"4598";"undirected"
"7";"4599";"undirected"
"934";"4600";"undirected"
"2";"4601";"undirected"
"537";"4602";"undirected"
"483";"4603";"undirected"
"3388";"4604";"undirected"
"365";"4605";"undirected"
"404";"4606";"undirected"
"104";"4607";"undirected"
"205";"4608";"undirected"
"1146";"4609";"undirected"
"23";"4610";"undirected"
"1905";"4611";"undirected"
"2021";"4612";"undirected"
"846";"4613";"undirected"
"1381";"4614";"undirected"
"2541";"4615";"undirected"
"69";"4616";"undirected"
"945";"4617";"undirected"
"4253";"4618";"undirected"
"790";"4619";"undirected"
"882";"4620";"undirected"
"1568";"4621";"undirected"
"36";"4622";"undirected"
"358";"4623";"undirected"
"1178";"4624";"undirected"
"1428";"4625";"undirected"
"3393";"4626";"undirected"
"3180";"4627";"undirected"
"1764";"4628";"undirected"
"4";"4629";"undirected"
"1242";"4630";"undirected"
"479";"4631";"undirected"
"883";"4632";"undirected"
"942";"4633";"undirected"
"941";"4634";"undirected"
"2130";"4635";"undirected"
"275";"4636";"undirected"
"158";"4637";"undirected"
"2580";"4638";"undirected"
"227";"4639";"undirected"
"944";"4640";"undirected"
"908";"4641";"undirected"
"1956";"4642";"undirected"
"1064";"4643";"undirected"
"499";"4644";"undirected"
"556";"4645";"undirected"
"2179";"4646";"undirected"
"2748";"4647";"undirected"
"2803";"4648";"undirected"
"2193";"4649";"undirected"
"1716";"4650";"undirected"
"1217";"4651";"undirected"
"92";"4652";"undirected"
"275";"4653";"undirected"
"852";"4654";"undirected"
"25";"4655";"undirected"
"3714";"4656";"undirected"
"526";"4657";"undirected"
"1373";"4658";"undirected"
"88";"4659";"undirected"
"652";"4660";"undirected"
"240";"4661";"undirected"
"2878";"4662";"undirected"
"2316";"4663";"undirected"
"3845";"4664";"undirected"
"4127";"4665";"undirected"
"116";"4666";"undirected"
"30";"4667";"undirected"
"1407";"4668";"undirected"
"149";"4669";"undirected"
"1888";"4670";"undirected"
"819";"4671";"undirected"
"3463";"4672";"undirected"
"404";"4673";"undirected"
"1030";"4674";"undirected"
"2185";"4675";"undirected"
"23";"4676";"undirected"
"126";"4677";"undirected"
"4159";"4678";"undirected"
"3750";"4679";"undirected"
"1305";"4680";"undirected"
"695";"4681";"undirected"
"1845";"4682";"undirected"
"238";"4683";"undirected"
"1298";"4684";"undirected"
"4148";"4685";"undirected"
"778";"4686";"undirected"
"17";"4687";"undirected"
"571";"4688";"undirected"
"39";"4689";"undirected"
"2821";"4690";"undirected"
"363";"4691";"undirected"
"319";"4692";"undirected"
"1391";"4693";"undirected"
"1083";"4694";"undirected"
"328";"4695";"undirected"
"17";"4696";"undirected"
"2673";"4697";"undirected"
"3057";"4698";"undirected"
"3391";"4699";"undirected"
"3166";"4700";"undirected"
"1982";"4701";"undirected"
"1989";"4702";"undirected"
"196";"4703";"undirected"
"286";"4704";"undirected"
"643";"4705";"undirected"
"17";"4706";"undirected"
"2537";"4707";"undirected"
"1464";"4708";"undirected"
"322";"4709";"undirected"
"478";"4710";"undirected"
"758";"4711";"undirected"
"2653";"4712";"undirected"
"1812";"4713";"undirected"
"3564";"4714";"undirected"
"205";"4715";"undirected"
"4543";"4716";"undirected"
"13";"4717";"undirected"
"976";"4718";"undirected"
"4470";"4719";"undirected"
"2822";"4720";"undirected"
"513";"4721";"undirected"
"334";"4722";"undirected"
"7";"4723";"undirected"
"270";"4724";"undirected"
"180";"4725";"undirected"
"677";"4726";"undirected"
"1230";"4727";"undirected"
"517";"4728";"undirected"
"3068";"4729";"undirected"
"3598";"4730";"undirected"
"4";"4731";"undirected"
"1571";"4732";"undirected"
"606";"4733";"undirected"
"23";"4734";"undirected"
"823";"4735";"undirected"
"3863";"4736";"undirected"
"4549";"4737";"undirected"
"4480";"4738";"undirected"
"3159";"4739";"undirected"
"2769";"4740";"undirected"
"3069";"4741";"undirected"
"520";"4742";"undirected"
"3814";"4743";"undirected"
"2348";"4744";"undirected"
"8";"4745";"undirected"
"4033";"4746";"undirected"
"4439";"4747";"undirected"
"3697";"4748";"undirected"
"238";"4749";"undirected"
"2360";"4750";"undirected"
"819";"4751";"undirected"
"4265";"4752";"undirected"
"1068";"4753";"undirected"
"1445";"4754";"undirected"
"358";"4755";"undirected"
"3617";"4756";"undirected"
"4368";"4757";"undirected"
"1382";"4758";"undirected"
"228";"4759";"undirected"
"3423";"4760";"undirected"
"1046";"4761";"undirected"
"2097";"4762";"undirected"
"2055";"4763";"undirected"
"2284";"4764";"undirected"
"1792";"4765";"undirected"
"39";"4766";"undirected"
"498";"4767";"undirected"
"1143";"4768";"undirected"
"3769";"4769";"undirected"
"3903";"4770";"undirected"
"2584";"4771";"undirected"
"21";"4772";"undirected"
"1201";"4773";"undirected"
"3425";"4774";"undirected"
"233";"4775";"undirected"
"36";"4776";"undirected"
"1653";"4777";"undirected"
"1083";"4778";"undirected"
"497";"4779";"undirected"
"56";"4780";"undirected"
"96";"4781";"undirected"
"2971";"4782";"undirected"
"325";"4783";"undirected"
"1453";"4784";"undirected"
"571";"4785";"undirected"
"205";"4786";"undirected"
"788";"4787";"undirected"
"2833";"4788";"undirected"
"50";"4789";"undirected"
"180";"4790";"undirected"
"1428";"4791";"undirected"
"372";"4792";"undirected"
"1035";"4793";"undirected"
"697";"4794";"undirected"
"1551";"4795";"undirected"
"3986";"4796";"undirected"
"1980";"4797";"undirected"
"277";"4798";"undirected"
"4";"4799";"undirected"
"190";"4800";"undirected"
"272";"4801";"undirected"
"79";"4802";"undirected"
"205";"4803";"undirected"
"4219";"4804";"undirected"
"1768";"4805";"undirected"
"1913";"4806";"undirected"
"3392";"4807";"undirected"
"4418";"4808";"undirected"
"1906";"4809";"undirected"
"38";"4810";"undirected"
"1683";"4811";"undirected"
"280";"4812";"undirected"
"258";"4813";"undirected"
"1073";"4814";"undirected"
"1605";"4815";"undirected"
"631";"4816";"undirected"
"464";"4817";"undirected"
"68";"4818";"undirected"
"1861";"4819";"undirected"
"2366";"4820";"undirected"
"1350";"4821";"undirected"
"617";"4822";"undirected"
"435";"4823";"undirected"
"1107";"4824";"undirected"
"4763";"4825";"undirected"
"1230";"4826";"undirected"
"2987";"4827";"undirected"
"4454";"4828";"undirected"
"3233";"4829";"undirected"
"15";"4830";"undirected"
"1915";"4831";"undirected"
"1121";"4832";"undirected"
"1055";"4833";"undirected"
"1112";"4834";"undirected"
"1080";"4835";"undirected"
"4";"4836";"undirected"
"162";"4837";"undirected"
"275";"4838";"undirected"
"2565";"4839";"undirected"
"3689";"4840";"undirected"
"370";"4841";"undirected"
"55";"4842";"undirected"
"4122";"4843";"undirected"
"3496";"4844";"undirected"
"3393";"4845";"undirected"
"337";"4846";"undirected"
"422";"4847";"undirected"
"85";"4848";"undirected"
"4400";"4849";"undirected"
"2693";"4850";"undirected"
"202";"4851";"undirected"
"351";"4852";"undirected"
"3487";"4853";"undirected"
"498";"4854";"undirected"
"3144";"4855";"undirected"
"4658";"4856";"undirected"
"3408";"4857";"undirected"
"4856";"4858";"undirected"
"84";"4859";"undirected"
"486";"4860";"undirected"
"3540";"4861";"undirected"
"1915";"4862";"undirected"
"2254";"4863";"undirected"
"485";"4864";"undirected"
"898";"4865";"undirected"
"1905";"4866";"undirected"
"241";"4867";"undirected"
"3564";"4868";"undirected"
"151";"4869";"undirected"
"534";"4870";"undirected"
"1791";"4871";"undirected"
"6";"4872";"undirected"
"1512";"4873";"undirected"
"12";"4874";"undirected"
"953";"4875";"undirected"
"252";"4876";"undirected"
"298";"4877";"undirected"
"621";"4878";"undirected"
"630";"4879";"undirected"
"1594";"4880";"undirected"
"2829";"4881";"undirected"
"277";"4882";"undirected"
"11";"4883";"undirected"
"1194";"4884";"undirected"
"39";"4885";"undirected"
"143";"4886";"undirected"
"2834";"4887";"undirected"
"1926";"4888";"undirected"
"358";"4889";"undirected"
"172";"4890";"undirected"
"4";"4891";"undirected"
"349";"4892";"undirected"
"106";"4893";"undirected"
"1138";"4894";"undirected"
"164";"4895";"undirected"
"18";"4896";"undirected"
"147";"4897";"undirected"
"1011";"4898";"undirected"
"2101";"4899";"undirected"
"591";"4900";"undirected"
"576";"4901";"undirected"
"957";"4902";"undirected"
"87";"4903";"undirected"
"2587";"4904";"undirected"
"4421";"4905";"undirected"
"758";"4906";"undirected"
"5";"4907";"undirected"
"1123";"4908";"undirected"
"697";"4909";"undirected"
"1353";"4910";"undirected"
"3463";"4911";"undirected"
"300";"4912";"undirected"
"4272";"4913";"undirected"
"7";"4914";"undirected"
"4083";"4915";"undirected"
"358";"4916";"undirected"
"1602";"4917";"undirected"
"671";"4918";"undirected"
"3478";"4919";"undirected"
"690";"4920";"undirected"
"429";"4921";"undirected"
"2405";"4922";"undirected"
"4908";"4923";"undirected"
"374";"4924";"undirected"
"75";"4925";"undirected"
"19";"4926";"undirected"
"3491";"4927";"undirected"
"1002";"4928";"undirected"
"3686";"4929";"undirected"
"1666";"4930";"undirected"
"2551";"4931";"undirected"
"1005";"4932";"undirected"
"3798";"4933";"undirected"
"722";"4934";"undirected"
"8";"4935";"undirected"
"883";"4936";"undirected"
"2145";"4937";"undirected"
"2462";"4938";"undirected"
"4711";"4939";"undirected"
"1714";"4940";"undirected"
"169";"4941";"undirected"
"214";"4942";"undirected"
"182";"4943";"undirected"
"4840";"4944";"undirected"
"2812";"4945";"undirected"
"4799";"4946";"undirected"
"8";"4947";"undirected"
"3595";"4948";"undirected"
"11";"4949";"undirected"
"2852";"4950";"undirected"
"70";"4951";"undirected"
"899";"4952";"undirected"
"571";"4953";"undirected"
"850";"4954";"undirected"
"17";"4955";"undirected"
"4735";"4956";"undirected"
"983";"4957";"undirected"
"2366";"4958";"undirected"
"1255";"4959";"undirected"
"865";"4960";"undirected"
"3148";"4961";"undirected"
"3306";"4962";"undirected"
"4535";"4963";"undirected"
"376";"4964";"undirected"
"1432";"4965";"undirected"
"35";"4966";"undirected"
"448";"4967";"undirected"
"3652";"4968";"undirected"
"3949";"4969";"undirected"
"576";"4970";"undirected"
"4736";"4971";"undirected"
"39";"4972";"undirected"
"110";"4973";"undirected"
"932";"4974";"undirected"
"535";"4975";"undirected"
"309";"4976";"undirected"
"3109";"4977";"undirected"
"831";"4978";"undirected"
"4";"4979";"undirected"
"4248";"4980";"undirected"
"2759";"4981";"undirected"
"1932";"4982";"undirected"
"1308";"4983";"undirected"
"2695";"4984";"undirected"
"17";"4985";"undirected"
"4915";"4986";"undirected"
"924";"4987";"undirected"
"78";"4988";"undirected"
"98";"4989";"undirected"
"2064";"4990";"undirected"
"588";"4991";"undirected"
"325";"4992";"undirected"
"4913";"4993";"undirected"
"3177";"4994";"undirected"
"1364";"4995";"undirected"
"1085";"4996";"undirected"
"2707";"4997";"undirected"
"1692";"4998";"undirected"
"531";"4999";"undirected"
"988";"5000";"undirected"
"422";"5001";"undirected"
"3446";"5002";"undirected"
"1345";"5003";"undirected"
"1905";"5004";"undirected"
"106";"5005";"undirected"
"2104";"5006";"undirected"
"664";"5007";"undirected"
"688";"5008";"undirected"
"513";"5009";"undirected"
"147";"5010";"undirected"
"906";"5011";"undirected"
"3430";"5012";"undirected"
"1894";"5013";"undirected"
"898";"5014";"undirected"
"4";"5015";"undirected"
"79";"5016";"undirected"
"1234";"5017";"undirected"
"2040";"5018";"undirected"
"92";"5019";"undirected"
"4314";"5020";"undirected"
"3488";"5021";"undirected"
"3057";"5022";"undirected"
"23";"5023";"undirected"
"4708";"5024";"undirected"
"285";"5025";"undirected"
"3115";"5026";"undirected"
"1090";"5027";"undirected"
"922";"5028";"undirected"
"89";"5029";"undirected"
"30";"5030";"undirected"
"359";"5031";"undirected"
"2510";"5032";"undirected"
"2857";"5033";"undirected"
"651";"5034";"undirected"
"161";"5035";"undirected"
"4308";"5036";"undirected"
"3353";"5037";"undirected"
"1012";"5038";"undirected"
"3858";"5039";"undirected"
"1660";"5040";"undirected"
"4750";"5041";"undirected"
"2004";"5042";"undirected"
"151";"5043";"undirected"
"1397";"5044";"undirected"
"473";"5045";"undirected"
"157";"5046";"undirected"
"1705";"5047";"undirected"
"298";"5048";"undirected"
"258";"5049";"undirected"
"4555";"5050";"undirected"
"19";"5051";"undirected"
"4495";"5052";"undirected"
"344";"5053";"undirected"
"1358";"5054";"undirected"
"1009";"5055";"undirected"
"4238";"5056";"undirected"
"104";"5057";"undirected"
"43";"5058";"undirected"
"1049";"5059";"undirected"
"23";"5060";"undirected"
"2839";"5061";"undirected"
"817";"5062";"undirected"
"137";"5063";"undirected"
"4182";"5064";"undirected"
"45";"5065";"undirected"
"427";"5066";"undirected"
"150";"5067";"undirected"
"723";"5068";"undirected"
"3";"5069";"undirected"
"762";"5070";"undirected"
"4598";"5071";"undirected"
"151";"5072";"undirected"
"1205";"5073";"undirected"
"214";"5074";"undirected"
"471";"5075";"undirected"
"4583";"5076";"undirected"
"1014";"5077";"undirected"
"917";"5078";"undirected"
"17";"5079";"undirected"
"17";"5080";"undirected"
"5073";"5081";"undirected"
"4450";"5082";"undirected"
"4358";"5083";"undirected"
"4681";"5084";"undirected"
"2140";"5085";"undirected"
"571";"5086";"undirected"
"40";"5087";"undirected"
"1075";"5088";"undirected"
"4134";"5089";"undirected"
"323";"5090";"undirected"
"879";"5091";"undirected"
"3699";"5092";"undirected"
"2866";"5093";"undirected"
"1734";"5094";"undirected"
"2453";"5095";"undirected"
"184";"5096";"undirected"
"4496";"5097";"undirected"
"1638";"5098";"undirected"
"1810";"5099";"undirected"
"1886";"5100";"undirected"
"4221";"5101";"undirected"
"610";"5102";"undirected"
"245";"5103";"undirected"
"404";"5104";"undirected"
"21";"5105";"undirected"
"686";"5106";"undirected"
"1123";"5107";"undirected"
"4880";"5108";"undirected"
"4783";"5109";"undirected"
"1159";"5110";"undirected"
"78";"5111";"undirected"
"1951";"5112";"undirected"
"30";"5113";"undirected"
"26";"5114";"undirected"
"2869";"5115";"undirected"
"5008";"5116";"undirected"
"70";"5117";"undirected"
"301";"5118";"undirected"
"3145";"5119";"undirected"
"2749";"5120";"undirected"
"425";"5121";"undirected"
"537";"5122";"undirected"
"334";"5123";"undirected"
"4343";"5124";"undirected"
"1150";"5125";"undirected"
"930";"5126";"undirected"
"1298";"5127";"undirected"
"3720";"5128";"undirected"
"280";"5129";"undirected"
"902";"5130";"undirected"
"306";"5131";"undirected"
"109";"5132";"undirected"
"26";"5133";"undirected"
"3";"5134";"undirected"
"716";"5135";"undirected"
"933";"5136";"undirected"
"1158";"5137";"undirected"
"279";"5138";"undirected"
"4318";"5139";"undirected"
"4102";"5140";"undirected"
"3162";"5141";"undirected"
"3419";"5142";"undirected"
"1788";"5143";"undirected"
"3890";"5144";"undirected"
"3069";"5145";"undirected"
"1335";"5146";"undirected"
"6";"5147";"undirected"
"4944";"5148";"undirected"
"1646";"5149";"undirected"
"4347";"5150";"undirected"
"2727";"5151";"undirected"
"264";"5152";"undirected"
"4222";"5153";"undirected"
"4620";"5154";"undirected"
"3087";"5155";"undirected"
"3162";"5156";"undirected"
"18";"5157";"undirected"
"3787";"5158";"undirected"
"2310";"5159";"undirected"
"52";"5160";"undirected"
"1190";"5161";"undirected"
"3126";"5162";"undirected"
"1565";"5163";"undirected"
"332";"5164";"undirected"
"15";"5165";"undirected"
"4";"5166";"undirected"
"4379";"5167";"undirected"
"3853";"5168";"undirected"
"2607";"5169";"undirected"
"308";"5170";"undirected"
"908";"5171";"undirected"
"383";"5172";"undirected"
"2095";"5173";"undirected"
"539";"5174";"undirected"
"178";"5175";"undirected"
"1599";"5176";"undirected"
"4028";"5177";"undirected"
"903";"5178";"undirected"
"3564";"5179";"undirected"
"8";"5180";"undirected"
"130";"5181";"undirected"
"1002";"5182";"undirected"
"38";"5183";"undirected"
"365";"5184";"undirected"
"79";"5185";"undirected"
"168";"5186";"undirected"
"256";"5187";"undirected"
"435";"5188";"undirected"
"2210";"5189";"undirected"
"1288";"5190";"undirected"
"1478";"5191";"undirected"
"371";"5192";"undirected"
"1085";"5193";"undirected"
"232";"5194";"undirected"
"978";"5195";"undirected"
"1117";"5196";"undirected"
"3306";"5197";"undirected"
"4252";"5198";"undirected"
"1020";"5199";"undirected"
"34";"5200";"undirected"
"64";"5201";"undirected"
"26";"5202";"undirected"
"372";"5203";"undirected"
"538";"5204";"undirected"
"2337";"5205";"undirected"
"1";"5206";"undirected"
"4496";"5207";"undirected"
"1381";"5208";"undirected"
"3732";"5209";"undirected"
"1347";"5210";"undirected"
"2491";"5211";"undirected"
"2833";"5212";"undirected"
"363";"5213";"undirected"
"85";"5214";"undirected"
"181";"5215";"undirected"
"819";"5216";"undirected"
"4300";"5217";"undirected"
"3601";"5218";"undirected"
"179";"5219";"undirected"
"3988";"5220";"undirected"
"2399";"5221";"undirected"
"573";"5222";"undirected"
"226";"5223";"undirected"
"2971";"5224";"undirected"
"143";"5225";"undirected"
"68";"5226";"undirected"
"1763";"5227";"undirected"
"3823";"5228";"undirected"
"12";"5229";"undirected"
"3526";"5230";"undirected"
"863";"5231";"undirected"
"3868";"5232";"undirected"
"3391";"5233";"undirected"
"3878";"5234";"undirected"
"3540";"5235";"undirected"
"1913";"5236";"undirected"
"1057";"5237";"undirected"
"553";"5238";"undirected"
"906";"5239";"undirected"
"5127";"5240";"undirected"
"903";"5241";"undirected"
"297";"5242";"undirected"
"206";"5243";"undirected"
"531";"5244";"undirected"
"775";"5245";"undirected"
"104";"5246";"undirected"
"2183";"5247";"undirected"
"38";"5248";"undirected"
"4148";"5249";"undirected"
"2481";"5250";"undirected"
"1037";"5251";"undirected"
"622";"5252";"undirected"
"1504";"5253";"undirected"
"1364";"5254";"undirected"
"167";"5255";"undirected"
"17";"5256";"undirected"
"1696";"5257";"undirected"
"1741";"5258";"undirected"
"836";"5259";"undirected"
"118";"5260";"undirected"
"514";"5261";"undirected"
"67";"5262";"undirected"
"4739";"5263";"undirected"
"147";"5264";"undirected"
"3411";"5265";"undirected"
"698";"5266";"undirected"
"398";"5267";"undirected"
"3613";"5268";"undirected"
"266";"5269";"undirected"
"2185";"5270";"undirected"
"1899";"5271";"undirected"
"3290";"5272";"undirected"
"1843";"5273";"undirected"
"527";"5274";"undirected"
"1288";"5275";"undirected"
"316";"5276";"undirected"
"1886";"5277";"undirected"
"2462";"5278";"undirected"
"2594";"5279";"undirected"
"374";"5280";"undirected"
"2891";"5281";"undirected"
"1256";"5282";"undirected"
"533";"5283";"undirected"
"2257";"5284";"undirected"
"4873";"5285";"undirected"
"4137";"5286";"undirected"
"210";"5287";"undirected"
"11";"5288";"undirected"
"913";"5289";"undirected"
"4484";"5290";"undirected"
"3822";"5291";"undirected"
"1874";"5292";"undirected"
"805";"5293";"undirected"
"1165";"5294";"undirected"
"1432";"5295";"undirected"
"5154";"5296";"undirected"
"243";"5297";"undirected"
"2463";"5298";"undirected"
"1661";"5299";"undirected"
"2069";"5300";"undirected"
"934";"5301";"undirected"
"1119";"5302";"undirected"
"2795";"5303";"undirected"
"881";"5304";"undirected"
"5301";"5305";"undirected"
"42";"5306";"undirected"
"5072";"5307";"undirected"
"781";"5308";"undirected"
"2972";"5309";"undirected"
"802";"5310";"undirected"
"88";"5311";"undirected"
"1294";"5312";"undirected"
"3564";"5313";"undirected"
"427";"5314";"undirected"
"3069";"5315";"undirected"
"1080";"5316";"undirected"
"900";"5317";"undirected"
"69";"5318";"undirected"
"3";"5319";"undirected"
"3391";"5320";"undirected"
"1403";"5321";"undirected"
"4167";"5322";"undirected"
"736";"5323";"undirected"
"101";"5324";"undirected"
"770";"5325";"undirected"
"11";"5326";"undirected"
"3949";"5327";"undirected"
"925";"5328";"undirected"
"4676";"5329";"undirected"
"3164";"5330";"undirected"
"118";"5331";"undirected"
"4167";"5332";"undirected"
"3845";"5333";"undirected"
"1810";"5334";"undirected"
"5263";"5335";"undirected"
"3015";"5336";"undirected"
"513";"5337";"undirected"
"1012";"5338";"undirected"
"13";"5339";"undirected"
"325";"5340";"undirected"
"3302";"5341";"undirected"
"4877";"5342";"undirected"
"429";"5343";"undirected"
"3720";"5344";"undirected"
"1308";"5345";"undirected"
"1846";"5346";"undirected"
"1692";"5347";"undirected"
"779";"5348";"undirected"
"614";"5349";"undirected"
"2491";"5350";"undirected"
"4750";"5351";"undirected"
"4573";"5352";"undirected"
"100";"5353";"undirected"
"1279";"5354";"undirected"
"846";"5355";"undirected"
"1551";"5356";"undirected"
"184";"5357";"undirected"
"167";"5358";"undirected"
"3434";"5359";"undirected"
"1401";"5360";"undirected"
"5037";"5361";"undirected"
"1299";"5362";"undirected"
"147";"5363";"undirected"
"341";"5364";"undirected"
"946";"5365";"undirected"
"2704";"5366";"undirected"
"2693";"5367";"undirected"
"1824";"5368";"undirected"
"4007";"5369";"undirected"
"3602";"5370";"undirected"
"476";"5371";"undirected"
"535";"5372";"undirected"
"274";"5373";"undirected"
"2023";"5374";"undirected"
"519";"5375";"undirected"
"26";"5376";"undirected"
"1464";"5377";"undirected"
"964";"5378";"undirected"
"1230";"5379";"undirected"
"4914";"5380";"undirected"
"39";"5381";"undirected"
"1195";"5382";"undirected"
"1815";"5383";"undirected"
"11";"5384";"undirected"
"4329";"5385";"undirected"
"965";"5386";"undirected"
"751";"5387";"undirected"
"5131";"5388";"undirected"
"2444";"5389";"undirected"
