"source";"target";"type"
"332";"2797";"undirected"
"2651";"2797";"undirected"
"1497";"2798";"undirected"
"19";"2798";"undirected"
"219";"2799";"undirected"
"3";"2799";"undirected"
"20";"2800";"undirected"
"544";"2800";"undirected"
"256";"2801";"undirected"
"1282";"2801";"undirected"
"703";"2802";"undirected"
"2573";"2802";"undirected"
"728";"2803";"undirected"
"530";"2803";"undirected"
"2260";"2804";"undirected"
"2039";"2804";"undirected"
"2158";"2805";"undirected"
"1920";"2805";"undirected"
"2611";"2806";"undirected"
"850";"2806";"undirected"
"60";"2807";"undirected"
"362";"2807";"undirected"
"2";"2808";"undirected"
"82";"2808";"undirected"
"2775";"2809";"undirected"
"1026";"2809";"undirected"
"846";"2810";"undirected"
"862";"2810";"undirected"
"59";"2811";"undirected"
"1859";"2811";"undirected"
"805";"2812";"undirected"
"1831";"2812";"undirected"
"664";"2813";"undirected"
"255";"2813";"undirected"
"1402";"2814";"undirected"
"2317";"2814";"undirected"
"838";"2815";"undirected"
"2325";"2815";"undirected"
"1109";"2816";"undirected"
"2490";"2816";"undirected"
"1630";"2817";"undirected"
"28";"2817";"undirected"
"1538";"2818";"undirected"
"144";"2818";"undirected"
"671";"2819";"undirected"
"202";"2819";"undirected"
"264";"2820";"undirected"
"2349";"2820";"undirected"
"2274";"2821";"undirected"
"95";"2821";"undirected"
"883";"2822";"undirected"
"1531";"2822";"undirected"
"299";"2823";"undirected"
"8";"2823";"undirected"
"7";"2824";"undirected"
"44";"2824";"undirected"
"401";"2825";"undirected"
"1032";"2825";"undirected"
"58";"2826";"undirected"
"127";"2826";"undirected"
"1473";"2827";"undirected"
"789";"2827";"undirected"
"2590";"2828";"undirected"
"817";"2828";"undirected"
"2245";"2829";"undirected"
"1369";"2829";"undirected"
"1548";"2830";"undirected"
"123";"2830";"undirected"
"63";"2831";"undirected"
"2664";"2831";"undirected"
"1259";"2832";"undirected"
"562";"2832";"undirected"
"611";"2833";"undirected"
"16";"2833";"undirected"
"296";"2834";"undirected"
"2420";"2834";"undirected"
"877";"2835";"undirected"
"715";"2835";"undirected"
"1438";"2836";"undirected"
"635";"2836";"undirected"
"1630";"2837";"undirected"
"5";"2837";"undirected"
"1404";"2838";"undirected"
"544";"2838";"undirected"
"2";"2839";"undirected"
"2384";"2839";"undirected"
"1488";"2840";"undirected"
"238";"2840";"undirected"
"1845";"2841";"undirected"
"2091";"2841";"undirected"
"949";"2842";"undirected"
"756";"2842";"undirected"
"75";"2843";"undirected"
"30";"2843";"undirected"
"851";"2844";"undirected"
"1283";"2844";"undirected"
"1283";"2845";"undirected"
"1444";"2845";"undirected"
"187";"2846";"undirected"
"304";"2846";"undirected"
"594";"2847";"undirected"
"2070";"2847";"undirected"
"1208";"2848";"undirected"
"769";"2848";"undirected"
"452";"2849";"undirected"
"721";"2849";"undirected"
"29";"2850";"undirected"
"1320";"2850";"undirected"
"742";"2851";"undirected"
"613";"2851";"undirected"
"21";"2852";"undirected"
"61";"2852";"undirected"
"1639";"2853";"undirected"
"1199";"2853";"undirected"
"10";"2854";"undirected"
"131";"2854";"undirected"
"2214";"2855";"undirected"
"24";"2855";"undirected"
"1806";"2856";"undirected"
"1910";"2856";"undirected"
"1849";"2857";"undirected"
"1115";"2857";"undirected"
"1217";"2858";"undirected"
"1060";"2858";"undirected"
"702";"2859";"undirected"
"2245";"2859";"undirected"
"535";"2860";"undirected"
"1730";"2860";"undirected"
"710";"2861";"undirected"
"1431";"2861";"undirected"
"2339";"2862";"undirected"
"178";"2862";"undirected"
"844";"2863";"undirected"
"434";"2863";"undirected"
"540";"2864";"undirected"
"1078";"2864";"undirected"
"865";"2865";"undirected"
"314";"2865";"undirected"
"585";"2866";"undirected"
"406";"2866";"undirected"
"1597";"2867";"undirected"
"364";"2867";"undirected"
"1661";"2868";"undirected"
"572";"2868";"undirected"
"1041";"2869";"undirected"
"70";"2869";"undirected"
"503";"2870";"undirected"
"108";"2870";"undirected"
"58";"2871";"undirected"
"63";"2871";"undirected"
"260";"2872";"undirected"
"12";"2872";"undirected"
"2";"2873";"undirected"
"401";"2873";"undirected"
"1229";"2874";"undirected"
"11";"2874";"undirected"
"2462";"2875";"undirected"
"16";"2875";"undirected"
"517";"2876";"undirected"
"410";"2876";"undirected"
"5";"2877";"undirected"
"43";"2877";"undirected"
"57";"2878";"undirected"
"575";"2878";"undirected"
"415";"2879";"undirected"
"149";"2879";"undirected"
"2315";"2880";"undirected"
"1407";"2880";"undirected"
"672";"2881";"undirected"
"2452";"2881";"undirected"
"954";"2882";"undirected"
"580";"2882";"undirected"
"1068";"2883";"undirected"
"252";"2883";"undirected"
"339";"2884";"undirected"
"1539";"2884";"undirected"
"460";"2885";"undirected"
"38";"2885";"undirected"
"2095";"2886";"undirected"
"873";"2886";"undirected"
"2560";"2887";"undirected"
"1129";"2887";"undirected"
"400";"2888";"undirected"
"684";"2888";"undirected"
"173";"2889";"undirected"
"1553";"2889";"undirected"
"344";"2890";"undirected"
"5";"2890";"undirected"
"1911";"2891";"undirected"
"1731";"2891";"undirected"
"2404";"2892";"undirected"
"2373";"2892";"undirected"
"1581";"2893";"undirected"
"767";"2893";"undirected"
"112";"2894";"undirected"
"146";"2894";"undirected"
"1747";"2895";"undirected"
"2263";"2895";"undirected"
"92";"2896";"undirected"
"244";"2896";"undirected"
"1543";"2897";"undirected"
"915";"2897";"undirected"
"545";"2898";"undirected"
"28";"2898";"undirected"
"885";"2899";"undirected"
"180";"2899";"undirected"
"2188";"2900";"undirected"
"10";"2900";"undirected"
"848";"2901";"undirected"
"1534";"2901";"undirected"
"136";"2902";"undirected"
"1020";"2902";"undirected"
"1756";"2903";"undirected"
"639";"2903";"undirected"
"719";"2904";"undirected"
"536";"2904";"undirected"
"1799";"2905";"undirected"
"178";"2905";"undirected"
"1325";"2906";"undirected"
"299";"2906";"undirected"
"1536";"2907";"undirected"
"2612";"2907";"undirected"
"1191";"2908";"undirected"
"31";"2908";"undirected"
"33";"2909";"undirected"
"1352";"2909";"undirected"
"2795";"2910";"undirected"
"2062";"2910";"undirected"
"6";"2911";"undirected"
"609";"2911";"undirected"
"1362";"2912";"undirected"
"2680";"2912";"undirected"
"2667";"2913";"undirected"
"126";"2913";"undirected"
"45";"2914";"undirected"
"1126";"2914";"undirected"
"289";"2915";"undirected"
"778";"2915";"undirected"
"679";"2916";"undirected"
"87";"2916";"undirected"
"65";"2917";"undirected"
"5";"2917";"undirected"
"126";"2918";"undirected"
"514";"2918";"undirected"
"737";"2919";"undirected"
"6";"2919";"undirected"
"29";"2920";"undirected"
"601";"2920";"undirected"
"1663";"2921";"undirected"
"644";"2921";"undirected"
"1983";"2922";"undirected"
"5";"2922";"undirected"
"1269";"2923";"undirected"
"2068";"2923";"undirected"
"179";"2924";"undirected"
"631";"2924";"undirected"
"2734";"2925";"undirected"
"1833";"2925";"undirected"
"976";"2926";"undirected"
"1824";"2926";"undirected"
"798";"2927";"undirected"
"254";"2927";"undirected"
"1816";"2928";"undirected"
"2164";"2928";"undirected"
"73";"2929";"undirected"
"460";"2929";"undirected"
"1274";"2930";"undirected"
"2581";"2930";"undirected"
"2590";"2931";"undirected"
"822";"2931";"undirected"
"16";"2932";"undirected"
"541";"2932";"undirected"
"63";"2933";"undirected"
"1543";"2933";"undirected"
"664";"2934";"undirected"
"782";"2934";"undirected"
"789";"2935";"undirected"
"1676";"2935";"undirected"
"256";"2936";"undirected"
"1071";"2936";"undirected"
"149";"2937";"undirected"
"610";"2937";"undirected"
"2171";"2938";"undirected"
"1931";"2938";"undirected"
"6";"2939";"undirected"
"2798";"2939";"undirected"
"5";"2940";"undirected"
"124";"2940";"undirected"
"190";"2941";"undirected"
"941";"2941";"undirected"
"864";"2942";"undirected"
"114";"2942";"undirected"
"1295";"2943";"undirected"
"488";"2943";"undirected"
"1088";"2944";"undirected"
"2437";"2944";"undirected"
"179";"2945";"undirected"
"586";"2945";"undirected"
"2863";"2946";"undirected"
"2844";"2946";"undirected"
"702";"2947";"undirected"
"2";"2947";"undirected"
"327";"2948";"undirected"
"2648";"2948";"undirected"
"2365";"2949";"undirected"
"1137";"2949";"undirected"
"108";"2950";"undirected"
"1845";"2950";"undirected"
"259";"2951";"undirected"
"91";"2951";"undirected"
"2826";"2952";"undirected"
"642";"2952";"undirected"
"1997";"2953";"undirected"
"2172";"2953";"undirected"
"1118";"2954";"undirected"
"101";"2954";"undirected"
"386";"2955";"undirected"
"628";"2955";"undirected"
"2953";"2956";"undirected"
"730";"2956";"undirected"
"2369";"2957";"undirected"
"2311";"2957";"undirected"
"548";"2958";"undirected"
"379";"2958";"undirected"
"1242";"2959";"undirected"
"2928";"2959";"undirected"
"24";"2960";"undirected"
"74";"2960";"undirected"
"2303";"2961";"undirected"
"296";"2961";"undirected"
"1022";"2962";"undirected"
"237";"2962";"undirected"
"2453";"2963";"undirected"
"13";"2963";"undirected"
"2684";"2964";"undirected"
"376";"2964";"undirected"
"5";"2965";"undirected"
"233";"2965";"undirected"
"1961";"2966";"undirected"
"1055";"2966";"undirected"
"2861";"2967";"undirected"
"2";"2967";"undirected"
"970";"2968";"undirected"
"38";"2968";"undirected"
"2847";"2969";"undirected"
"2369";"2969";"undirected"
"335";"2970";"undirected"
"27";"2970";"undirected"
"534";"2971";"undirected"
"10";"2971";"undirected"
"1014";"2972";"undirected"
"1623";"2972";"undirected"
"1014";"2973";"undirected"
"42";"2973";"undirected"
"1247";"2974";"undirected"
"1194";"2974";"undirected"
"21";"2975";"undirected"
"2783";"2975";"undirected"
"52";"2976";"undirected"
"761";"2976";"undirected"
"110";"2977";"undirected"
"585";"2977";"undirected"
"1068";"2978";"undirected"
"2815";"2978";"undirected"
"30";"2979";"undirected"
"1873";"2979";"undirected"
"129";"2980";"undirected"
"2434";"2980";"undirected"
"2192";"2981";"undirected"
"730";"2981";"undirected"
"1710";"2982";"undirected"
"1960";"2982";"undirected"
"14";"2983";"undirected"
"1986";"2983";"undirected"
"2119";"2984";"undirected"
"191";"2984";"undirected"
"129";"2985";"undirected"
"434";"2985";"undirected"
"808";"2986";"undirected"
"1094";"2986";"undirected"
"36";"2987";"undirected"
"11";"2987";"undirected"
"838";"2988";"undirected"
"215";"2988";"undirected"
"434";"2989";"undirected"
"182";"2989";"undirected"
"534";"2990";"undirected"
"1242";"2990";"undirected"
"110";"2991";"undirected"
"1690";"2991";"undirected"
"1051";"2992";"undirected"
"425";"2992";"undirected"
"1269";"2993";"undirected"
"258";"2993";"undirected"
"965";"2994";"undirected"
"2038";"2994";"undirected"
"1466";"2995";"undirected"
"5";"2995";"undirected"
"2755";"2996";"undirected"
"815";"2996";"undirected"
"825";"2997";"undirected"
"505";"2997";"undirected"
"488";"2998";"undirected"
"213";"2998";"undirected"
"1392";"2999";"undirected"
"12";"2999";"undirected"
"2470";"3000";"undirected"
"923";"3000";"undirected"
"254";"3001";"undirected"
"1579";"3001";"undirected"
"13";"3002";"undirected"
"194";"3002";"undirected"
"549";"3003";"undirected"
"610";"3003";"undirected"
"1485";"3004";"undirected"
"625";"3004";"undirected"
"1829";"3005";"undirected"
"383";"3005";"undirected"
"753";"3006";"undirected"
"1051";"3006";"undirected"
"329";"3007";"undirected"
"10";"3007";"undirected"
"1061";"3008";"undirected"
"571";"3008";"undirected"
"492";"3009";"undirected"
"1781";"3009";"undirected"
"237";"3010";"undirected"
"675";"3010";"undirected"
"1045";"3011";"undirected"
"33";"3011";"undirected"
"1751";"3012";"undirected"
"2089";"3012";"undirected"
"1001";"3013";"undirected"
"212";"3013";"undirected"
"563";"3014";"undirected"
"293";"3014";"undirected"
"766";"3015";"undirected"
"204";"3015";"undirected"
"1538";"3016";"undirected"
"599";"3016";"undirected"
"3013";"3017";"undirected"
"1973";"3017";"undirected"
"1";"3018";"undirected"
"112";"3018";"undirected"
"1264";"3019";"undirected"
"398";"3019";"undirected"
"2834";"3020";"undirected"
"127";"3020";"undirected"
"1127";"3021";"undirected"
"1921";"3021";"undirected"
"1423";"3022";"undirected"
"176";"3022";"undirected"
"6";"3023";"undirected"
"69";"3023";"undirected"
"734";"3024";"undirected"
"2323";"3024";"undirected"
"671";"3025";"undirected"
"8";"3025";"undirected"
"2805";"3026";"undirected"
"441";"3026";"undirected"
"377";"3027";"undirected"
"95";"3027";"undirected"
"1178";"3028";"undirected"
"2245";"3028";"undirected"
"2837";"3029";"undirected"
"52";"3029";"undirected"
"572";"3030";"undirected"
"1149";"3030";"undirected"
"1593";"3031";"undirected"
"1095";"3031";"undirected"
"1361";"3032";"undirected"
"2582";"3032";"undirected"
"1142";"3033";"undirected"
"1507";"3033";"undirected"
"2";"3034";"undirected"
"176";"3034";"undirected"
"21";"3035";"undirected"
"124";"3035";"undirected"
"73";"3036";"undirected"
"807";"3036";"undirected"
"1561";"3037";"undirected"
"282";"3037";"undirected"
"213";"3038";"undirected"
"59";"3038";"undirected"
"1464";"3039";"undirected"
"1086";"3039";"undirected"
"429";"3040";"undirected"
"1695";"3040";"undirected"
"290";"3041";"undirected"
"2169";"3041";"undirected"
"726";"3042";"undirected"
"833";"3042";"undirected"
"383";"3043";"undirected"
"325";"3043";"undirected"
"1489";"3044";"undirected"
"488";"3044";"undirected"
"2899";"3045";"undirected"
"717";"3045";"undirected"
"496";"3046";"undirected"
"351";"3046";"undirected"
"1717";"3047";"undirected"
"734";"3047";"undirected"
"974";"3048";"undirected"
"572";"3048";"undirected"
"852";"3049";"undirected"
"772";"3049";"undirected"
"810";"3050";"undirected"
"2632";"3050";"undirected"
"867";"3051";"undirected"
"2546";"3051";"undirected"
"1037";"3052";"undirected"
"316";"3052";"undirected"
"758";"3053";"undirected"
"713";"3053";"undirected"
"249";"3054";"undirected"
"1841";"3054";"undirected"
"107";"3055";"undirected"
"415";"3055";"undirected"
"1017";"3056";"undirected"
"375";"3056";"undirected"
"944";"3057";"undirected"
"1097";"3057";"undirected"
"572";"3058";"undirected"
"1099";"3058";"undirected"
"1565";"3059";"undirected"
"39";"3059";"undirected"
"955";"3060";"undirected"
"106";"3060";"undirected"
"86";"3061";"undirected"
"139";"3061";"undirected"
"587";"3062";"undirected"
"514";"3062";"undirected"
"1529";"3063";"undirected"
"167";"3063";"undirected"
"241";"3064";"undirected"
"1674";"3064";"undirected"
"2616";"3065";"undirected"
"191";"3065";"undirected"
"96";"3066";"undirected"
"621";"3066";"undirected"
"1503";"3067";"undirected"
"247";"3067";"undirected"
"2070";"3068";"undirected"
"341";"3068";"undirected"
"2749";"3069";"undirected"
"782";"3069";"undirected"
"844";"3070";"undirected"
"69";"3070";"undirected"
"133";"3071";"undirected"
"16";"3071";"undirected"
"27";"3072";"undirected"
"2136";"3072";"undirected"
"192";"3073";"undirected"
"6";"3073";"undirected"
"754";"3074";"undirected"
"460";"3074";"undirected"
"810";"3075";"undirected"
"127";"3075";"undirected"
"1592";"3076";"undirected"
"1517";"3076";"undirected"
"8";"3077";"undirected"
"816";"3077";"undirected"
"629";"3078";"undirected"
"1414";"3078";"undirected"
"95";"3079";"undirected"
"1135";"3079";"undirected"
"5";"3080";"undirected"
"757";"3080";"undirected"
"49";"3081";"undirected"
"714";"3081";"undirected"
"1848";"3082";"undirected"
"55";"3082";"undirected"
"16";"3083";"undirected"
"1256";"3083";"undirected"
"604";"3084";"undirected"
"1994";"3084";"undirected"
"2573";"3085";"undirected"
"2366";"3085";"undirected"
"134";"3086";"undirected"
"2944";"3086";"undirected"
"1547";"3087";"undirected"
"591";"3087";"undirected"
"21";"3088";"undirected"
"651";"3088";"undirected"
"197";"3089";"undirected"
"71";"3089";"undirected"
"886";"3090";"undirected"
"6";"3090";"undirected"
"302";"3091";"undirected"
"693";"3091";"undirected"
"2188";"3092";"undirected"
"1751";"3092";"undirected"
"2740";"3093";"undirected"
"2888";"3093";"undirected"
"564";"3094";"undirected"
"137";"3094";"undirected"
"313";"3095";"undirected"
"8";"3095";"undirected"
"28";"3096";"undirected"
"30";"3096";"undirected"
"2274";"3097";"undirected"
"758";"3097";"undirected"
"456";"3098";"undirected"
"1070";"3098";"undirected"
"41";"3099";"undirected"
"1678";"3099";"undirected"
"2090";"3100";"undirected"
"674";"3100";"undirected"
"1460";"3101";"undirected"
"546";"3101";"undirected"
"1246";"3102";"undirected"
"1086";"3102";"undirected"
"313";"3103";"undirected"
"74";"3103";"undirected"
"2774";"3104";"undirected"
"4";"3104";"undirected"
"3027";"3105";"undirected"
"2972";"3105";"undirected"
"1536";"3106";"undirected"
"766";"3106";"undirected"
"1989";"3107";"undirected"
"1294";"3107";"undirected"
"933";"3108";"undirected"
"162";"3108";"undirected"
"422";"3109";"undirected"
"95";"3109";"undirected"
"1753";"3110";"undirected"
"242";"3110";"undirected"
"3073";"3111";"undirected"
"460";"3111";"undirected"
"686";"3112";"undirected"
"2000";"3112";"undirected"
"83";"3113";"undirected"
"2536";"3113";"undirected"
"1180";"3114";"undirected"
"2845";"3114";"undirected"
"65";"3115";"undirected"
"175";"3115";"undirected"
"608";"3116";"undirected"
"1289";"3116";"undirected"
"2059";"3117";"undirected"
"254";"3117";"undirected"
"795";"3118";"undirected"
"2218";"3118";"undirected"
"1047";"3119";"undirected"
"927";"3119";"undirected"
"2095";"3120";"undirected"
"1939";"3120";"undirected"
"942";"3121";"undirected"
"571";"3121";"undirected"
"8";"3122";"undirected"
"3079";"3122";"undirected"
"572";"3123";"undirected"
"658";"3123";"undirected"
"58";"3124";"undirected"
"2188";"3124";"undirected"
"674";"3125";"undirected"
"289";"3125";"undirected"
"851";"3126";"undirected"
"244";"3126";"undirected"
"158";"3127";"undirected"
"2233";"3127";"undirected"
"2748";"3128";"undirected"
"844";"3128";"undirected"
"1977";"3129";"undirected"
"3069";"3129";"undirected"
"16";"3130";"undirected"
"205";"3130";"undirected"
"491";"3131";"undirected"
"2";"3131";"undirected"
"612";"3132";"undirected"
"94";"3132";"undirected"
"889";"3133";"undirected"
"2884";"3133";"undirected"
"1371";"3134";"undirected"
"1200";"3134";"undirected"
"244";"3135";"undirected"
"134";"3135";"undirected"
"507";"3136";"undirected"
"798";"3136";"undirected"
"442";"3137";"undirected"
"825";"3137";"undirected"
"351";"3138";"undirected"
"2581";"3138";"undirected"
"794";"3139";"undirected"
"2323";"3139";"undirected"
"30";"3140";"undirected"
"534";"3140";"undirected"
"908";"3141";"undirected"
"1001";"3141";"undirected"
"2495";"3142";"undirected"
"1071";"3142";"undirected"
"296";"3143";"undirected"
"2748";"3143";"undirected"
"2967";"3144";"undirected"
"1918";"3144";"undirected"
"158";"3145";"undirected"
"2918";"3145";"undirected"
"1353";"3146";"undirected"
"1187";"3146";"undirected"
"991";"3147";"undirected"
"12";"3147";"undirected"
"652";"3148";"undirected"
"1448";"3148";"undirected"
"528";"3149";"undirected"
"596";"3149";"undirected"
"750";"3150";"undirected"
"2167";"3150";"undirected"
"1773";"3151";"undirected"
"759";"3151";"undirected"
"1609";"3152";"undirected"
"259";"3152";"undirected"
"2438";"3153";"undirected"
"1445";"3153";"undirected"
"2397";"3154";"undirected"
"95";"3154";"undirected"
"2102";"3155";"undirected"
"158";"3155";"undirected"
"1819";"3156";"undirected"
"116";"3156";"undirected"
"146";"3157";"undirected"
"74";"3157";"undirected"
"907";"3158";"undirected"
"1986";"3158";"undirected"
"11";"3159";"undirected"
"136";"3159";"undirected"
"3120";"3160";"undirected"
"195";"3160";"undirected"
"2006";"3161";"undirected"
"730";"3161";"undirected"
"69";"3162";"undirected"
"582";"3162";"undirected"
"75";"3163";"undirected"
"5";"3163";"undirected"
"860";"3164";"undirected"
"989";"3164";"undirected"
"441";"3165";"undirected"
"2188";"3165";"undirected"
"114";"3166";"undirected"
"1298";"3166";"undirected"
"36";"3167";"undirected"
"1134";"3167";"undirected"
"1869";"3168";"undirected"
"2033";"3168";"undirected"
"1";"3169";"undirected"
"541";"3169";"undirected"
"1186";"3170";"undirected"
"142";"3170";"undirected"
"65";"3171";"undirected"
"229";"3171";"undirected"
"1";"3172";"undirected"
"1949";"3172";"undirected"
"1187";"3173";"undirected"
"280";"3173";"undirected"
"2919";"3174";"undirected"
"594";"3174";"undirected"
"1716";"3175";"undirected"
"2697";"3175";"undirected"
"11";"3176";"undirected"
"1848";"3176";"undirected"
"2357";"3177";"undirected"
"57";"3177";"undirected"
"1140";"3178";"undirected"
"1081";"3178";"undirected"
"240";"3179";"undirected"
"1459";"3179";"undirected"
"545";"3180";"undirected"
"324";"3180";"undirected"
"2260";"3181";"undirected"
"241";"3181";"undirected"
"1910";"3182";"undirected"
"1962";"3182";"undirected"
"827";"3183";"undirected"
"1933";"3183";"undirected"
"449";"3184";"undirected"
"2666";"3184";"undirected"
"2427";"3185";"undirected"
"2605";"3185";"undirected"
"945";"3186";"undirected"
"2221";"3186";"undirected"
"891";"3187";"undirected"
"953";"3187";"undirected"
"2978";"3188";"undirected"
"2120";"3188";"undirected"
"2026";"3189";"undirected"
"42";"3189";"undirected"
"2939";"3190";"undirected"
"2514";"3190";"undirected"
"1332";"3191";"undirected"
"51";"3191";"undirected"
"2611";"3192";"undirected"
"2538";"3192";"undirected"
"46";"3193";"undirected"
"2200";"3193";"undirected"
"1402";"3194";"undirected"
"2048";"3194";"undirected"
"331";"3195";"undirected"
"126";"3195";"undirected"
"1077";"3196";"undirected"
"75";"3196";"undirected"
"1089";"3197";"undirected"
"1013";"3197";"undirected"
"2212";"3198";"undirected"
"99";"3198";"undirected"
"13";"3199";"undirected"
"77";"3199";"undirected"
"2611";"3200";"undirected"
"2354";"3200";"undirected"
"47";"3201";"undirected"
"1545";"3201";"undirected"
"2468";"3202";"undirected"
"1330";"3202";"undirected"
"2151";"3203";"undirected"
"1748";"3203";"undirected"
"129";"3204";"undirected"
"11";"3204";"undirected"
"1983";"3205";"undirected"
"2624";"3205";"undirected"
"2664";"3206";"undirected"
"3021";"3206";"undirected"
"112";"3207";"undirected"
"1834";"3207";"undirected"
"2100";"3208";"undirected"
"2624";"3208";"undirected"
"612";"3209";"undirected"
"338";"3209";"undirected"
"1193";"3210";"undirected"
"36";"3210";"undirected"
"131";"3211";"undirected"
"219";"3211";"undirected"
"2743";"3212";"undirected"
"2845";"3212";"undirected"
"431";"3213";"undirected"
"1232";"3213";"undirected"
"1984";"3214";"undirected"
"42";"3214";"undirected"
"711";"3215";"undirected"
"11";"3215";"undirected"
"122";"3216";"undirected"
"2444";"3216";"undirected"
"428";"3217";"undirected"
"2454";"3217";"undirected"
"1954";"3218";"undirected"
"159";"3218";"undirected"
"2863";"3219";"undirected"
"203";"3219";"undirected"
"3173";"3220";"undirected"
"1139";"3220";"undirected"
"1246";"3221";"undirected"
"1699";"3221";"undirected"
"80";"3222";"undirected"
"166";"3222";"undirected"
"75";"3223";"undirected"
"1792";"3223";"undirected"
"66";"3224";"undirected"
"2";"3224";"undirected"
"2167";"3225";"undirected"
"45";"3225";"undirected"
"1669";"3226";"undirected"
"84";"3226";"undirected"
"122";"3227";"undirected"
"244";"3227";"undirected"
"575";"3228";"undirected"
"484";"3228";"undirected"
"542";"3229";"undirected"
"2642";"3229";"undirected"
"112";"3230";"undirected"
"1266";"3230";"undirected"
"2";"3231";"undirected"
"184";"3231";"undirected"
"215";"3232";"undirected"
"1791";"3232";"undirected"
"247";"3233";"undirected"
"1107";"3233";"undirected"
"2000";"3234";"undirected"
"460";"3234";"undirected"
"1256";"3235";"undirected"
"263";"3235";"undirected"
"594";"3236";"undirected"
"1349";"3236";"undirected"
"94";"3237";"undirected"
"768";"3237";"undirected"
"1127";"3238";"undirected"
"2759";"3238";"undirected"
"1245";"3239";"undirected"
"178";"3239";"undirected"
"13";"3240";"undirected"
"60";"3240";"undirected"
"1487";"3241";"undirected"
"173";"3241";"undirected"
"2655";"3242";"undirected"
"1255";"3242";"undirected"
"852";"3243";"undirected"
"247";"3243";"undirected"
"3210";"3244";"undirected"
"486";"3244";"undirected"
"5";"3245";"undirected"
"73";"3245";"undirected"
"537";"3246";"undirected"
"659";"3246";"undirected"
"2";"3247";"undirected"
"296";"3247";"undirected"
"2";"3248";"undirected"
"789";"3248";"undirected"
"380";"3249";"undirected"
"341";"3249";"undirected"
"474";"3250";"undirected"
"2392";"3250";"undirected"
"258";"3251";"undirected"
"285";"3251";"undirected"
"754";"3252";"undirected"
"74";"3252";"undirected"
"145";"3253";"undirected"
"110";"3253";"undirected"
"441";"3254";"undirected"
"189";"3254";"undirected"
"43";"3255";"undirected"
"1345";"3255";"undirected"
"1427";"3256";"undirected"
"598";"3256";"undirected"
"975";"3257";"undirected"
"398";"3257";"undirected"
"575";"3258";"undirected"
"357";"3258";"undirected"
"1797";"3259";"undirected"
"1794";"3259";"undirected"
"711";"3260";"undirected"
"3002";"3260";"undirected"
"558";"3261";"undirected"
"805";"3261";"undirected"
"11";"3262";"undirected"
"623";"3262";"undirected"
"1107";"3263";"undirected"
"26";"3263";"undirected"
"253";"3264";"undirected"
"832";"3264";"undirected"
"1008";"3265";"undirected"
"1026";"3265";"undirected"
"2395";"3266";"undirected"
"104";"3266";"undirected"
"2245";"3267";"undirected"
"30";"3267";"undirected"
"1246";"3268";"undirected"
"229";"3268";"undirected"
"1284";"3269";"undirected"
"877";"3269";"undirected"
"720";"3270";"undirected"
"338";"3270";"undirected"
"134";"3271";"undirected"
"782";"3271";"undirected"
"1078";"3272";"undirected"
"666";"3272";"undirected"
"665";"3273";"undirected"
"1504";"3273";"undirected"
"112";"3274";"undirected"
"1821";"3274";"undirected"
"160";"3275";"undirected"
"139";"3275";"undirected"
"641";"3276";"undirected"
"1381";"3276";"undirected"
"2053";"3277";"undirected"
"751";"3277";"undirected"
"3095";"3278";"undirected"
"189";"3278";"undirected"
"587";"3279";"undirected"
"3057";"3279";"undirected"
"483";"3280";"undirected"
"393";"3280";"undirected"
"1539";"3281";"undirected"
"140";"3281";"undirected"
"2107";"3282";"undirected"
"1979";"3282";"undirected"
"238";"3283";"undirected"
"1549";"3283";"undirected"
"1212";"3284";"undirected"
"860";"3284";"undirected"
"65";"3285";"undirected"
"1535";"3285";"undirected"
"194";"3286";"undirected"
"601";"3286";"undirected"
"1083";"3287";"undirected"
"18";"3287";"undirected"
"462";"3288";"undirected"
"25";"3288";"undirected"
"301";"3289";"undirected"
"1";"3289";"undirected"
"2624";"3290";"undirected"
"371";"3290";"undirected"
"970";"3291";"undirected"
"63";"3291";"undirected"
"461";"3292";"undirected"
"170";"3292";"undirected"
"2033";"3293";"undirected"
"1550";"3293";"undirected"
"2512";"3294";"undirected"
"1636";"3294";"undirected"
"836";"3295";"undirected"
"2717";"3295";"undirected"
"1539";"3296";"undirected"
"2916";"3296";"undirected"
"1804";"3297";"undirected"
"82";"3297";"undirected"
"2827";"3298";"undirected"
"2946";"3298";"undirected"
"21";"3299";"undirected"
"8";"3299";"undirected"
"5";"3300";"undirected"
"481";"3300";"undirected"
"106";"3301";"undirected"
"737";"3301";"undirected"
"2";"3302";"undirected"
"1335";"3302";"undirected"
"579";"3303";"undirected"
"217";"3303";"undirected"
"1910";"3304";"undirected"
"2449";"3304";"undirected"
"728";"3305";"undirected"
"1315";"3305";"undirected"
"16";"3306";"undirected"
"2939";"3306";"undirected"
"2651";"3307";"undirected"
"247";"3307";"undirected"
"2138";"3308";"undirected"
"254";"3308";"undirected"
"492";"3309";"undirected"
"1304";"3309";"undirected"
"2495";"3310";"undirected"
"1242";"3310";"undirected"
"600";"3311";"undirected"
"2932";"3311";"undirected"
"356";"3312";"undirected"
"550";"3312";"undirected"
"404";"3313";"undirected"
"27";"3313";"undirected"
"611";"3314";"undirected"
"256";"3314";"undirected"
"1037";"3315";"undirected"
"225";"3315";"undirected"
"2492";"3316";"undirected"
"1226";"3316";"undirected"
"983";"3317";"undirected"
"232";"3317";"undirected"
"12";"3318";"undirected"
